pl_controv_flag,pl_name,hostname,pl_letter,sy_snum,discoverymethod,disc_year,pl_radj,pl_massj,st_spectype,st_rad,st_mass,st_met,st_lum,st_teff,st_rad.1
0,Kepler-38 b,Kepler-38,b,2,Transit,2012,0.384,0.384,G4 V,1.752,0.941,-0.11,0.49161,5623.0,1.752
0,Kepler-30 d,Kepler-30,d,1,Transit,2012,0.785,0.073,,0.95,0.99,0.18,-0.23658,5498.0,0.95
0,ROXs 42 B b,ROXs 42 B,b,2,Imaging,2013,1.12,9.0,M0,1.33658,1.0,,-0.79156,3433.0,1.33658
0,HD 217107 c,HD 217107,c,1,Radial Velocity,2005,1.15,4.5,G8 IV,1.19931,0.98,0.28,0.09754,5575.0,1.19931
0,HD 27894 b,HD 27894,b,1,Radial Velocity,2005,1.26,,K2 V,0.891767,0.81,0.3,-0.449,4875.0,0.891767
1,Kepler-50 c,Kepler-50,c,1,Transit,2012,0.194,0.0258000852642476,,1.58,1.24,0.03,0.53582,6225.0,1.58
0,HD 233604 b,HD 233604,b,1,Radial Velocity,2013,1.13,,K5,10.9,1.5,-0.36,1.75,4791.0,10.9
0,WD 0806-661 b,WD 0806-661,b,1,Imaging,2011,1.12,8.0,DQ,,0.62,,,9552.0,
0,TOI-269 b,TOI-269,b,1,Transit,2021,0.24712327,0.0276878963811438,M2 V,0.398,0.3917,-0.29,-1.64675,3514.0,0.398
0,WASP-23 b,WASP-23,b,1,Transit,2010,0.962,0.884,,0.765,0.78,-0.05,-0.37679,5150.0,0.765
0,GJ 357 c,GJ 357,c,1,Radial Velocity,2019,0.148,,M2.5 V,0.337,0.342,-0.12,-1.79833,3505.0,0.337
0,HD 10180 d,HD 10180,d,1,Radial Velocity,2010,,10.37,G1 V,1.109,1.06,0.08,0.17319,5911.0,1.109
0,WTS-1 b,WTS-1,b,1,Transit,2012,1.49,4.01,F6 V,1.15,1.2,-0.5,0.08842,6250.0,1.15
0,HD 11506 d,HD 11506,d,1,Radial Velocity,2022,1.1,12.8,G0 V,1.24,1.22,0.3,0.33685,6123.0,1.24
0,CoRoT-26 b,CoRoT-26,b,1,Transit,2013,1.26,0.52,G5,1.79,1.09,0.01,0.451,5590.0,1.79
0,CoRoT-25 b,CoRoT-25,b,1,Transit,2013,1.08,0.27,F9,1.19,1.09,-0.01,0.14101,6040.0,1.19
0,Kepler-186 b,Kepler-186,b,1,Transit,2014,0.095,,M1,0.472,0.478,-0.28,-1.385,3788.0,0.472
0,91 Aqr b,91 Aqr,b,3,Radial Velocity,2013,1.17,,K0 III,11.0,1.4,-0.03,1.69239,4665.0,11.0
0,GJ 163 b,GJ 163,b,1,Radial Velocity,2013,0.29,,M,0.409738,0.4,0.1,-1.708,3500.0,0.409738
0,Kepler-27 c,Kepler-27,c,1,Transit,2011,0.437,13.8,,0.59,0.65,0.41,-0.32941,5400.0,0.59
0,Kepler-27 b,Kepler-27,b,1,Transit,2011,0.357,9.11,,0.59,0.65,0.41,-0.32941,5400.0,0.59
0,HD 215497 c,HD 215497,c,1,Radial Velocity,2009,1.16,0.35,K3 V,0.85,0.92,0.23,-0.41,5113.0,0.85
1,BD-06 1339 b,BD-06 1339,b,1,Radial Velocity,2013,,4.792,K7/M0 V,0.686355,0.7,-0.14,-1.022,4324.0,0.686355
0,Kepler-186 d,Kepler-186,d,1,Transit,2014,0.125,,M1,0.472,0.478,-0.28,-1.385,3788.0,0.472
0,Kepler-11 d,Kepler-11,d,1,Transit,2010,0.278,0.023,,1.065,0.961,0.05,0.1202,5663.0,1.065
0,Kepler-11 b,Kepler-11,b,1,Transit,2010,0.161,0.006,,1.065,0.961,0.05,0.1202,5663.0,1.065
0,Kepler-31 c,Kepler-31,c,1,Transit,2011,0.473,4.7,,1.22,1.21,-0.076,0.30134,6340.0,1.22
0,Kepler-32 c,Kepler-32,c,1,Transit,2011,0.178,0.5,M1 V,0.53,0.58,0.0,-1.29243,3900.0,0.53
0,Kepler-1735 b,Kepler-1735,b,1,Transit,2021,0.10654772,,,0.509,0.535,-0.34,-1.19302,3975.0,0.509
0,HD 66141 b,HD 66141,b,1,Radial Velocity,2012,1.14,,K2 III,21.4,1.1,-0.323,2.24,4323.0,21.4
0,HD 208527 b,HD 208527,b,1,Radial Velocity,2012,1.11,,M1 III,51.1,1.6,-0.09,2.86322,4035.0,51.1
0,MOA-bin-1L b,MOA-bin-1L,b,1,Microlensing,2012,1.16,3.7,,,0.75,,,,
0,GU Psc b,GU Psc,b,1,Imaging,2014,1.265,11.3,M3,0.450458,0.325,0.1,-1.60189,4031.81,0.450458
0,GJ 163 c,GJ 163,c,1,Radial Velocity,2013,0.223,,M,0.409738,0.4,0.1,-1.708,3500.0,0.409738
0,GJ 163 d,GJ 163,d,1,Radial Velocity,2013,0.528,,M,0.409738,0.4,0.1,-1.708,3500.0,0.409738
0,Kepler-32 d,Kepler-32,d,1,Transit,2012,0.24087787,0.125567441805162,M1 V,0.53,0.58,0.0,-1.29243,3900.0,0.53
0,Kepler-31 d,Kepler-31,d,1,Transit,2014,0.3479347,6.8,,1.22,1.21,-0.076,0.30134,6340.0,1.22
0,WASP-59 b,WASP-59,b,1,Transit,2012,0.775,0.863,K5 V,0.613,0.719,-0.15,-0.79407,4650.0,0.613
0,MOA-2010-BLG-073L b,MOA-2010-BLG-073L,b,1,Microlensing,2012,1.11,11.0,,,0.16,,,,
0,TOI-7510 d,TOI-7510,d,1,Transit,2025,0.939,0.597,G3,1.035,1.063,0.25,0.01115,5720.0,1.035
0,HAT-P-44 b,HAT-P-44,b,1,Transit,2014,1.242,0.352,,0.949,0.942,0.33,-0.194,5295.0,0.949
0,DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,b,1,Astrometry,2013,1.06,28.5,L1.5,,0.075,,,,
0,HIP 63242 b,HIP 63242,b,1,Radial Velocity,2013,1.12,,G8,10.275655,1.54,-0.31,1.63,4830.0,10.275655
0,Kepler-31 b,Kepler-31,b,1,Transit,2011,0.491,0.115602630824626,,1.22,1.21,-0.076,0.30134,6340.0,1.22
0,Kepler-32 f,Kepler-32,f,1,Transit,2012,0.0731555,3.04953232201173,M1 V,0.53,0.58,0.0,-1.29243,3900.0,0.53
0,HD 66428 c,HD 66428,c,1,Radial Velocity,2021,1.2,1.764,G8 IV (+ G),1.13,1.01,0.23,0.09579,5716.0,1.13
0,TOI-333 b,TOI-333,b,1,Transit,2025,0.3800524,0.0632416724160216,,1.1,1.2,0.01,0.21559,6241.0,1.1
0,KMT-2023-BLG-1896L b,KMT-2023-BLG-1896L,b,1,Microlensing,2025,0.374,0.0514428529354206,K6 V,,0.72,,,,
0,HD 190984 b,HD 190984,b,1,Radial Velocity,2009,1.16,3.58,F8 V,1.53,0.91,-0.48,0.43,5988.0,1.53
0,HAT-P-44 c,HAT-P-44,c,1,Radial Velocity,2014,1.16,,,0.949,0.942,0.33,-0.194,5295.0,0.949
0,HATS-5 b,HATS-5,b,1,Transit,2014,0.912,0.237,G,0.871,0.936,0.19,-0.268,5304.0,0.871
0,Kepler-16 b,Kepler-16,b,2,Transit,2011,0.7538,0.333,,0.6489,0.6897,-0.3,-0.90301,4450.0,0.6489
0,Kepler-18 b,Kepler-18,b,1,Transit,2011,0.178,0.022,,1.108,0.972,0.19,-0.031,5345.0,1.108
0,Kepler-35 b,Kepler-35,b,2,Transit,2011,0.728,0.127,,1.0284,0.8877,-0.34,-0.027,5606.0,1.0284
0,HD 103774 b,HD 103774,b,2,Radial Velocity,2013,1.19,,F5 V,1.581047,1.335,0.28,0.544,6489.0,1.581047
0,HD 109271 b,HD 109271,b,1,Radial Velocity,2013,0.385,,G5 V,1.294595,1.047,0.1,0.301,5783.0,1.294595
0,Kepler-415 c,Kepler-415,c,1,Transit Timing Variations,2014,0.1793205,,,0.643,0.67,0.01,-0.80504,4362.0,0.643
0,Kepler-18 d,Kepler-18,d,1,Transit,2011,0.623,0.052,,1.108,0.972,0.19,-0.031,5345.0,1.108
0,CoRoT-19 b,CoRoT-19,b,1,Transit,2011,1.29,1.11,F9 V,1.65,1.21,-0.02,0.544,6090.0,1.65
0,KELT-1 b,KELT-1,b,1,Transit,2012,1.11,27.23,,1.471,1.335,0.052,0.545,6516.0,1.471
0,HATS-1 b,HATS-1,b,1,Transit,2012,1.302,1.855,,1.038,0.986,-0.06,0.04139,5870.0,1.038
0,MOA-2010-BLG-477L b,MOA-2010-BLG-477L,b,1,Microlensing,2012,1.21,1.5,,,0.67,,,5950.0,
0,HD 183263 b,HD 183263,b,1,Radial Velocity,2004,1.17,,G2 IV,1.23,1.06,0.2776,0.25025,5948.0,1.23
0,HD 166724 b,HD 166724,b,1,Radial Velocity,2012,1.16,3.8,K0 IV-V,0.797485,0.81,-0.09,-0.509,5127.0,0.797485
0,Kepler-122 f,Kepler-122,f,1,Transit Timing Variations,2014,0.156,0.113,,0.949,1.03,-0.08,0.26993,5917.0,0.949
0,HAT-P-37 b,HAT-P-37,b,1,Transit,2011,1.178,1.169,,0.877,0.929,0.03,-0.208,5500.0,0.877
0,CoRoT-23 b,CoRoT-23,b,1,Transit,2011,1.05,2.8,G0 V,1.61,1.14,0.05,0.08678,5900.0,1.61
0,BD+20 274 b,BD+20 274,b,1,Radial Velocity,2012,1.16,,K5 III,17.3,0.8,-0.46,1.96,4296.0,17.3
0,HD 219415 b,HD 219415,b,1,Radial Velocity,2012,1.23,,K0 III,2.9,1.0,-0.04,0.62,4820.0,2.9
0,HD 150706 b,HD 150706,b,1,Radial Velocity,2012,1.18,2.43,G0 V,0.96,1.17,-0.01,0.03175,5961.0,0.96
0,OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,b,1,Microlensing,2012,1.27,0.53,M,,0.26,,,,
0,Kepler-414 c,Kepler-414,c,1,Transit Timing Variations,2014,0.269,0.094,,0.946,0.89,0.18,-0.16917,5536.0,0.946
0,HD 3167 e,HD 3167,e,1,Radial Velocity,2022,0.253,,K0 V,0.88,0.837,0.04,-0.27003,5261.0,0.88
0,Kepler-42 c,Kepler-42,c,1,Transit,2011,0.065,0.18984143226694,M,0.17,0.13,-0.33,-2.62,3068.0,0.17
0,Kepler-33 c,Kepler-33,c,1,Transit,2011,0.285,0.00122707107573231,,1.82,1.291,0.025,0.556,5904.0,1.82
0,Kepler-641 b,Kepler-641,b,1,Transit,2016,0.16504595,,,1.13,1.02,0.15,0.39002,5713.0,1.13
0,WASP-7 b,WASP-7,b,1,Transit,2008,1.33,0.96,,1.432,1.276,0.0,0.53682,6400.0,1.432
0,HD 168863 b,HD 168863,b,1,Radial Velocity,2022,1.13,6.78,,0.777826,0.8,0.16,-0.50098,4905.0,0.777826
0,HD 89839 b,HD 89839,b,1,Radial Velocity,2023,1.15,5.01,F7 V,1.28588,1.21,0.04,0.37479,6314.0,1.28588
0,Kepler-415 b,Kepler-415,b,1,Transit Timing Variations,2014,0.108,0.377,,0.643,0.67,0.01,-0.80504,4362.0,0.643
0,Kepler-338 e,Kepler-338,e,1,Transit Timing Variations,2014,0.139,0.027,,1.735,1.14,-0.029,0.5857,5999.0,1.735
0,Kepler-33 e,Kepler-33,e,1,Transit,2011,0.359,0.0175250920303307,,1.82,1.291,0.025,0.556,5904.0,1.82
0,Kepler-33 b,Kepler-33,b,1,Transit,2011,0.155,,,1.82,1.291,0.025,0.556,5904.0,1.82
0,Kepler-46 c,Kepler-46,c,1,Transit Timing Variations,2012,1.21,0.376,,0.938,0.902,0.41,-0.255,5155.0,0.938
0,HAT-P-39 b,HAT-P-39,b,2,Transit,2012,1.571,0.599,,1.625,1.404,0.19,0.607,6430.0,1.625
0,Kepler-46 b,Kepler-46,b,1,Transit,2012,0.808,6.0,,0.938,0.902,0.41,-0.255,5155.0,0.938
0,USco CTIO 108 b,USco CTIO 108,b,1,Imaging,2008,1.1,14.0,M7,0.345365,0.06,,-1.95,2700.0,0.345365
0,Kepler-130 c,Kepler-130,c,2,Transit,2014,0.259,,,1.17,1.0,0.02,0.155,5879.0,1.17
0,Kepler-418 b,Kepler-418,b,1,Transit,2014,1.2,1.1,,1.09,0.98,-0.05,0.11114,5820.0,1.09
0,Kepler-33 f,Kepler-33,f,1,Transit,2011,0.3979,0.0302048264795645,,1.82,1.291,0.025,0.556,5904.0,1.82
0,Kepler-33 d,Kepler-33,d,1,Transit,2011,0.477,0.0123021741182393,,1.82,1.291,0.025,0.556,5904.0,1.82
0,HD 155358 c,HD 155358,c,1,Radial Velocity,2007,1.24,,G0,1.38,0.92,-0.51,0.29949,5900.0,1.38
0,Kepler-52 b,Kepler-52,b,1,Transit,2012,0.187,0.424757501301638,M0 V,0.52,0.54,0.0,-0.99568,4075.0,0.52
0,Kepler-58 b,Kepler-58,b,1,Transit,2012,0.248,0.111695491083023,,1.03,0.95,0.1,-0.00422,5843.0,1.03
0,HD 183263 c,HD 183263,c,1,Radial Velocity,2008,1.12,9.31,G2 IV,1.23,1.06,0.2776,0.25025,5948.0,1.23
0,HD 187123 b,HD 187123,b,1,Radial Velocity,1998,1.27,,G3 V,1.15043,1.04,0.09,0.12713,5790.0,1.15043
0,V0391 Peg b,V0391 Peg,b,1,Pulsation Timing Variations,2007,1.17,,sdBV,0.23,0.5,,1.43287,29300.0,0.23
0,Kepler-62 e,Kepler-62,e,1,Transit,2013,0.144,0.113,K2 V,0.64,0.69,-0.37,-0.678,4925.0,0.64
0,HD 197037 b,HD 197037,b,2,Radial Velocity,2012,1.24,,F7 V,1.105,1.11,-0.2,0.23857,6150.0,1.105
0,CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,b,1,Imaging,2011,1.11,10.5,,,0.021,,,580.5,
0,Kepler-269 b,Kepler-269,b,1,Transit,2014,0.22,,,0.959,0.92,0.4,0.36836,5847.0,0.959
0,Kepler-300 c,Kepler-300,c,1,Transit,2014,0.201,,,0.9,1.07,0.04,0.33994,5986.0,0.9
0,Kepler-149 d,Kepler-149,d,1,Transit,2014,0.353,,,0.953,1.013,0.3805,-0.11929,5381.0,0.953
0,Kepler-124 d,Kepler-124,d,1,Transit,2014,0.099,,,0.636,0.706,-0.46,-0.46737,4984.0,0.636
0,Kepler-276 d,Kepler-276,d,1,Transit,2013,0.25,0.051,,1.03,1.1,-0.29,-0.08948,5693.0,1.03
0,Kepler-114 c,Kepler-114,c,1,Transit,2013,0.143,0.009,M0 V,0.54,0.56,0.2291,-0.6853,4660.0,0.54
0,Kepler-297 b,Kepler-297,b,1,Transit,2014,0.256,0.153,,0.915,0.927,-0.11,-0.09608,5619.0,0.915
0,WASP-29 b,WASP-29,b,1,Transit,2010,0.77,0.23,,0.79,0.77,0.11,-0.52509,4800.0,0.79
0,Kepler-402 c,Kepler-402,c,1,Transit,2014,0.139,,,1.264,1.072,-0.08,0.2035,6090.0,1.264
0,Kepler-157 b,Kepler-157,b,1,Transit,2014,0.118,,,1.044,0.95,-0.0593,0.09117,5774.0,1.044
0,Kepler-77 b,Kepler-77,b,1,Transit,2013,0.96,0.43,G5 V,0.99,0.95,0.2,-0.046,5520.0,0.99
0,Kepler-81 c,Kepler-81,c,1,Transit,2012,0.211,0.014,M0 V,0.59,0.64,-0.18,-0.88941,4385.0,0.59
0,Kepler-396 c,Kepler-396,c,1,Transit,2013,0.473,0.056,,1.06,0.85,0.1558,-0.13461,5656.0,1.06
0,Kepler-92 b,Kepler-92,b,1,Transit,2013,0.313,0.202,,1.7,1.21,0.1381,0.55818,5883.0,1.7
0,Kepler-288 c,Kepler-288,c,1,Transit,2014,0.254,,,1.091,0.842,-0.24,0.05605,5918.0,1.091
0,Kepler-295 b,Kepler-295,b,1,Transit,2014,0.109,,,0.898,0.89,-0.03,0.62949,5603.0,0.898
0,Kepler-178 d,Kepler-178,d,1,Transit,2014,0.352,,,1.066,0.852,-0.04,-0.20778,5676.0,1.066
0,HAT-P-27 b,HAT-P-27,b,2,Transit,2011,1.02,0.62,G8,0.864673,0.916,0.3,-0.26926,5316.0,0.864673
0,HATS-3 b,HATS-3,b,1,Transit,2013,1.381,1.071,F,1.404,1.209,-0.157,0.456,6351.0,1.404
0,POTS-1 b,POTS-1,b,1,Transit,2013,0.941,2.31,K5 V,0.588,0.695,-0.03,-1.0869,4400.0,0.588
0,Kepler-350 d,Kepler-350,d,1,Transit,2013,0.25,0.047,,1.25,1.0,0.041,0.42842,6492.3,1.25
0,Kepler-238 f,Kepler-238,f,1,Transit,2013,0.178,0.042,,0.96,1.06,0.34,0.43048,5800.0,0.96
0,Kepler-287 c,Kepler-287,c,1,Transit,2014,0.291,0.207659222858579,K7 V,1.032,0.963,0.117,-0.13438,5806.0,1.032
0,Kepler-285 b,Kepler-285,b,1,Transit,2014,0.12,,,0.808,0.915,0.17,-0.27923,5411.0,0.808
0,Kepler-181 b,Kepler-181,b,1,Transit,2014,0.113,,,0.749,0.81,-0.04,-0.37878,5333.0,0.749
0,Kepler-1398 c,Kepler-1398,c,1,Transit,2016,0.09189045,,,1.18,1.13,0.01,0.31211,6126.0,1.18
0,RR Cae b,RR Cae,b,2,Eclipse Timing Variations,2012,1.16,,M,0.193119,0.44,,-2.10762,3904.0,0.193119
0,WASP-65 b,WASP-65,b,1,Transit,2013,1.112,1.55,G6,1.01,0.93,-0.07,0.05497,5600.0,1.01
0,Kepler-284 b,Kepler-284,b,1,Transit,2014,0.2,,,0.814,0.766,-0.26,-0.34097,5615.0,0.814
0,Kepler-654 b,Kepler-654,b,1,Transit,2016,0.18467303,,,1.11,1.04,0.04,0.4622,5865.0,1.11
0,Kepler-199 c,Kepler-199,c,1,Transit,2014,0.29,,,0.967,0.96,0.0,-0.09685,5644.0,0.967
0,Kepler-214 b,Kepler-214,b,1,Transit,2014,0.233,,,1.352,1.11,-0.02,0.5108,6169.0,1.352
0,Kepler-87 b,Kepler-87,b,1,Transit,2013,1.204,1.02,,1.82,1.1,-0.17,0.32604,5600.0,1.82
0,HAT-P-42 b,HAT-P-42,b,1,Transit,2012,1.28,1.044,,1.53,1.178,0.27,0.356,5743.0,1.53
0,Kepler-145 c,Kepler-145,c,1,Transit,2013,0.385,0.25,,1.85,1.32,-0.0014,0.69164,6022.0,1.85
0,Kepler-328 b,Kepler-328,b,1,Transit,2013,0.205,0.09,,1.06,1.15,0.08,0.44013,6064.0,1.06
0,Kepler-115 c,Kepler-115,c,1,Transit,2014,0.232,,,1.205,1.042,-0.0499,0.22007,5979.0,1.205
0,Kepler-341 c,Kepler-341,c,1,Transit,2014,0.152,,,1.024,0.976,0.07,0.12721,6012.0,1.024
0,Kepler-225 b,Kepler-225,b,1,Transit,2014,0.107,,M1 V,0.48,0.593,-0.04,-0.99568,3682.0,0.48
0,Kepler-871 b,Kepler-871,b,1,Transit,2016,0.33366045,,,1.14,1.11,0.09,0.30895,5993.0,1.14
0,Kepler-56 c,Kepler-56,c,1,Transit,2012,0.874,0.57,,4.23,1.32,0.2,0.90455,4840.0,4.23
0,Kepler-216 b,Kepler-216,b,1,Transit,2014,0.21,,,1.26,1.126,-0.1489,0.51836,6091.0,1.26
0,Kepler-259 c,Kepler-259,c,1,Transit,2014,0.241,,,0.898,0.867,-0.09,-0.15271,5938.0,0.898
0,Kepler-293 b,Kepler-293,b,1,Transit,2014,0.274,,,0.957,0.934,0.1,-0.23265,5804.0,0.957
0,Kepler-291 b,Kepler-291,b,1,Transit,2014,0.193,,,1.016,1.023,0.23,0.07135,6002.0,1.016
0,Kepler-242 c,Kepler-242,c,1,Transit,2014,0.178,,,0.85,0.748,-0.02,-0.61267,5020.0,0.85
0,Kepler-240 b,Kepler-240,b,1,Transit,2014,0.122,,,0.739,0.868,0.41,-0.52355,4985.0,0.739
0,Kepler-56 b,Kepler-56,b,1,Transit,2012,0.581,0.07,,4.23,1.32,0.2,0.90455,4840.0,4.23
0,KOI-94 b,KOI-94,b,2,Transit,2013,0.153,0.033,,1.52,1.277,0.0228,0.479,6182.0,1.52
0,Kepler-148 c,Kepler-148,c,1,Transit,2014,0.321,,,0.851,0.86,0.14,-0.38342,5272.0,0.851
0,Kepler-179 b,Kepler-179,b,1,Transit,2014,0.146,,,0.759,0.893,0.12,-0.27765,5302.0,0.759
0,Kepler-303 b,Kepler-303,b,1,Transit,2014,0.079,,M0 V,0.485,0.575,-0.4136,-1.0655,3944.0,0.485
0,Kepler-260 b,Kepler-260,b,1,Transit,2014,0.179,,,0.862,1.013,0.29,-0.09198,5250.0,0.862
0,Kepler-226 b,Kepler-226,b,1,Transit,2014,0.138,0.076,,0.802,0.904,0.09,-0.23921,5571.0,0.802
0,KOI-94 c,KOI-94,c,2,Transit,2013,0.385,0.049,,1.52,1.277,0.0228,0.479,6182.0,1.52
0,HD 95086 b,HD 95086,b,1,Imaging,2013,1.15,5.0,A8 III,1.48667,1.6,0.14,0.82124,7595.0,1.48667
0,Kepler-165 c,Kepler-165,c,1,Transit,2014,0.199,,,0.77,0.746,-0.25,-0.4723,5211.0,0.77
0,Kepler-197 d,Kepler-197,d,2,Transit,2014,0.109,,,1.12,0.857,-0.441,0.22187,6004.0,1.12
0,Kepler-125 b,Kepler-125,b,1,Transit,2014,0.211,,M1 V,0.512,0.542101,-0.14,-1.3279,3810.0,0.512
0,Kepler-306 c,Kepler-306,c,1,Transit,2014,0.21,,,0.719,0.75,-0.13,-0.4693,4954.0,0.719
0,KOI-351 e,KOI-351,e,1,Transit,2013,0.237,,,1.2,1.2,-0.12,0.26853,6080.0,1.2
0,KOI-351 c,KOI-351,c,1,Transit,2013,0.106,,,1.2,1.2,-0.12,0.26853,6080.0,1.2
0,Kepler-222 c,Kepler-222,c,1,Transit,2014,0.414,,,0.869,0.933,0.33,-0.33784,5433.0,0.869
0,Kepler-184 d,Kepler-184,d,1,Transit,2014,0.222,,,0.873,0.872,-0.1958,-0.22509,5788.0,0.873
0,Kepler-309 b,Kepler-309,b,1,Transit,2014,0.139,,M0 V,0.721,0.816,0.27,-0.574,4713.0,0.721
0,Kepler-696 b,Kepler-696,b,1,Transit,2016,0.54777411,,,1.08,1.06,0.07,0.15095,5903.0,1.08
0,Kepler-11 f,Kepler-11,f,1,Transit,2010,0.222,0.006,,1.065,0.961,0.05,0.1202,5663.0,1.065
0,Kepler-11 e,Kepler-11,e,1,Transit,2010,0.374,0.025,,1.065,0.961,0.05,0.1202,5663.0,1.065
0,Kepler-11 g,Kepler-11,g,1,Transit,2010,0.297,0.079,,1.065,0.961,0.05,0.1202,5663.0,1.065
0,Kepler-166 c,Kepler-166,c,1,Transit,2014,0.212,,,0.742,0.811,-0.08,-0.38508,5413.0,0.742
0,Kepler-275 b,Kepler-275,b,1,Transit,2014,0.209,,,1.383,1.189,0.08,0.44934,6165.0,1.383
0,Kepler-1298 b,Kepler-1298,b,1,Transit,2016,0.11687037,,,2.0,1.45,0.13,0.83982,6339.0,2.0
0,Kepler-11 c,Kepler-11,c,1,Transit,2010,0.256,0.009,,1.065,0.961,0.05,0.1202,5663.0,1.065
0,TOI-756 c,TOI-756,c,1,Radial Velocity,2025,1.16,,M1 V,0.505,0.505,0.196,-1.38722,3657.0,0.505
0,MOA-2008-BLG-379L b,MOA-2008-BLG-379L,b,1,Microlensing,2013,1.16,4.1,K,,0.56,,,,
0,HD 13908 b,HD 13908,b,1,Radial Velocity,2013,1.24,,F8 V,1.67,1.29,0.01,0.602,6255.0,1.67
0,Kepler-108 b,Kepler-108,b,2,Transit,2014,0.772,,,2.192,1.247,0.3261,0.707,5854.0,2.192
0,Kepler-264 b,Kepler-264,b,1,Transit,2014,0.297,,,1.55,1.426,0.0469,0.68915,6158.0,1.55
0,Kepler-279 b,Kepler-279,b,1,Transit,2014,0.323,13.1546768882745,,1.746,1.2,-0.1141,0.5188,6363.0,1.746
0,Kepler-286 c,Kepler-286,c,1,Transit,2014,0.122,,,0.863,0.83,-0.25,-0.11623,5580.0,0.863
0,GJ 667 C c,GJ 667 C,c,3,Radial Velocity,2013,0.158,,M1.5 V,,0.33,-0.55,-1.863,3350.0,
0,HD 13908 c,HD 13908,c,1,Radial Velocity,2013,1.15,,F8 V,1.67,1.29,0.01,0.602,6255.0,1.67
0,HD 159243 b,HD 159243,b,1,Radial Velocity,2013,1.22,,G0 V,1.12,1.125,0.05,0.114,6123.0,1.12
0,Kepler-261 b,Kepler-261,b,1,Transit,2014,0.194,,,0.794,0.834,0.1621,-0.471,5098.0,0.794
0,HIP 57274 c,HIP 57274,c,1,Radial Velocity,2011,1.27,,K4 V,0.68,0.73,0.09,0.19,4640.0,0.68
0,Kepler-292 d,Kepler-292,d,1,Transit,2014,0.199,,,0.826,0.865,0.04,-0.33691,5299.0,0.826
1,GJ 667 C f,GJ 667 C,f,3,Radial Velocity,2013,0.129,,M1.5 V,,0.33,-0.55,-1.863,3350.0,
0,HD 73526 c,HD 73526,c,1,Radial Velocity,2005,1.19,,G6 V,1.53,1.014,0.22,0.33788,5601.0,1.53
0,HD 106906 b,HD 106906,b,1,Imaging,2013,1.11,11.0,F5 V,2.12351,1.5,0.04,0.75,6516.0,2.12351
0,Kepler-119 b,Kepler-119,b,1,Transit,2014,0.321,,,0.839,0.918,0.01,-0.0366,5595.0,0.839
0,HD 220074 b,HD 220074,b,1,Radial Velocity,2012,1.09,,M2 III,54.92,2.2,-0.25,2.89354,3787.0,54.92
0,Kepler-297 c,Kepler-297,c,1,Transit,2014,0.583,0.132,,0.915,0.927,-0.11,-0.09608,5619.0,0.915
0,Kepler-343 b,Kepler-343,b,1,Transit,2014,0.215,,,1.433,1.055,0.1445,0.2162,5807.0,1.433
0,Kepler-282 d,Kepler-282,d,1,Transit,2013,0.219,0.192,,0.89,0.97,-0.2,0.10587,5656.0,0.89
0,Kepler-158 b,Kepler-158,b,1,Transit,2014,0.189,,K,0.624,0.655,-0.3,-0.75667,4623.0,0.624
0,Kepler-273 b,Kepler-273,b,1,Transit,2014,0.134,,,0.815,0.756,-0.28,-0.34099,5626.0,0.815
0,Kepler-677 b,Kepler-677,b,1,Transit,2016,0.47997145,,,0.99,1.0,0.06,0.38964,5723.0,0.99
0,Kepler-306 b,Kepler-306,b,1,Transit,2014,0.136,,,0.719,0.75,-0.13,-0.4693,4954.0,0.719
0,Kepler-267 d,Kepler-267,d,1,Transit,2014,0.203,,M1 V,0.555,0.541571,-0.18,-1.22915,4258.0,0.555
0,DP Leo b,DP Leo,b,2,Eclipse Timing Variations,2009,1.14,6.28,,0.0115,0.69,,-2.4,13500.0,0.0115
0,HAT-P-17 c,HAT-P-17,c,1,Radial Velocity,2010,1.17,,K,0.838682,0.92,0.0512,-0.28893,5336.96,0.838682
0,TOI-5542 b,TOI-5542,b,1,Transit,2022,1.009,1.32,G3 V,1.058,0.89,-0.21,1.057,5700.0,1.058
0,Kepler-276 c,Kepler-276,c,1,Transit,2013,0.259,0.052,,1.03,1.1,-0.29,-0.08948,5693.0,1.03
0,Kepler-305 b,Kepler-305,b,1,Transit,2013,0.321,0.033,,0.8,0.76,0.09,-0.42318,5080.0,0.8
0,Kepler-266 b,Kepler-266,b,1,Transit,2014,0.221,,,1.028,0.947,0.16,0.01163,5885.0,1.028
0,Kepler-121 c,Kepler-121,c,1,Transit,2014,0.203,,,0.701,0.859,-0.08,-0.47396,5311.0,0.701
0,Kepler-338 d,Kepler-338,d,1,Transit,2014,0.268,,,1.735,1.105,-0.029,0.5857,5923.0,1.735
0,2MASS J01225093-2439505 b,2MASS J01225093-2439505,b,1,Imaging,2013,1.0,24.5,M3.5 V,0.36645,0.4,,-1.72,3530.0,0.36645
0,Kepler-63 b,Kepler-63,b,1,Transit,2013,0.545,0.378,G5,0.901,0.984,0.05,-0.157,5576.0,0.901
0,HD 222237 b,HD 222237,b,1,Radial Velocity,2024,1.15,5.19,K3 V,0.71,0.76,-0.32,-0.66555,4751.0,0.71
